SampleNumber,Time(ms),T(deg C),T(deg F),P(Pa),Alt(m),Alt(ft),%RH
1543,808664,24.60,76.280,98751,216.509,711.909,46
1544,809186,24.59,76.262,98742,217.056,712.126,46
1545,809709,24.60,76.280,98746,216.924,711.693,46
1546,810232,24.60,76.280,98751,216.509,710.331,46
1547,810756,24.60,76.280,98745,216.990,711.909,46
1548,811279,24.60,76.280,98751,216.509,710.331,46
1549,811806,24.61,76.298,98747,216.853,710.670,46
1550,812329,24.60,76.280,98746,217.164,712.481,46
1551,812853,24.61,76.298,98747,216.853,711.458,46
1552,813376,24.61,76.298,98747,216.853,711.458,46
1553,813898,24.60,76.280,98740,217.473,711.909,46
1554,814422,24.60,76.280,98745,217.230,712.698,46
1555,814945,24.61,76.298,98753,216.372,709.881,46
1556,815468,24.60,76.280,98746,216.924,711.693,46
1557,815991,24.61,76.298,98744,217.093,711.458,46
1558,816515,24.60,76.280,98752,216.924,711.693,46
1559,817041,24.60,76.280,98742,217.230,712.698,46
1560,817565,24.60,76.280,98745,216.990,710.331,46
1561,818088,24.62,76.316,98746,216.956,711.797,46
1562,818612,24.60,76.280,98746,216.924,711.693,46
1563,819135,24.60,76.280,98745,216.990,711.909,46
1564,819658,24.61,76.298,98750,216.612,710.670,46
1565,820182,24.61,76.298,98750,216.612,710.670,46
1566,820705,24.61,76.298,98747,216.853,711.458,46
1567,821228,24.60,76.280,98748,216.750,711.120,46
1568,821751,24.59,76.262,98742,216.816,711.337,46
1569,822278,24.60,76.280,98751,216.509,710.331,46
1570,822801,24.61,76.298,98753,216.372,710.670,46
1571,823324,24.61,76.298,98747,216.853,711.458,46
1572,823848,24.60,76.280,98746,216.924,711.693,46
1573,824372,24.60,76.280,98751,216.509,710.331,46
1574,824895,24.61,76.298,98747,216.853,709.881,46
1575,825418,24.62,76.316,98755,216.166,709.205,46
1576,825942,24.62,76.298,98748,216.786,711.242,46
1577,826465,24.61,76.298,98750,216.612,710.670,46
1578,826988,24.60,76.280,98757,216.990,711.909,46
1579,827514,24.60,76.280,98745,216.990,711.909,46
1580,828038,24.60,76.280,98745,216.990,710.331,46
1581,828561,24.60,76.280,98751,216.509,710.331,46
1582,829084,24.60,76.280,98752,216.440,710.106,46
1583,829608,24.60,76.280,98754,216.266,709.534,46
1584,830132,24.60,76.280,98745,216.990,711.120,46
1585,830655,24.60,76.280,98745,216.990,711.909,46
1586,831178,24.60,76.280,98746,216.924,711.693,46
1587,831702,24.60,76.280,98742,217.230,712.698,46
1588,832225,24.60,76.280,98745,216.509,710.331,46
1589,832751,24.60,76.280,98745,216.990,711.909,46
1590,833274,24.60,76.280,98748,216.750,711.909,46
1591,833798,24.60,76.280,98745,216.509,710.331,46
1592,834321,24.60,76.280,98745,216.990,711.909,46
1593,834844,24.61,76.298,98744,217.093,712.247,46
1594,835367,24.60,76.280,98745,216.990,711.909,46
1595,835891,24.60,76.280,98749,216.681,710.895,46
1596,836415,24.61,76.298,98753,216.372,709.881,46
1597,836938,24.60,76.280,98746,216.924,711.693,46
1598,837462,24.60,76.280,98751,216.509,711.909,46
1599,837988,24.60,76.280,98743,217.164,712.481,46
1600,838511,24.60,76.280,98746,216.924,711.693,46
1601,839034,24.60,76.280,98745,216.509,710.331,46
1602,839558,24.60,76.280,98751,216.509,710.331,46
1603,840081,24.61,76.298,98751,216.543,710.444,46
1604,840604,24.59,76.262,98749,216.646,712.360,46
1605,841127,24.60,76.280,98748,216.750,711.120,46
1606,841651,24.60,76.280,98742,217.230,712.698,46
1607,842175,24.60,76.280,98746,216.924,711.693,46
1608,842698,24.60,76.280,98745,216.990,710.331,46
1609,843225,24.60,76.280,98745,216.990,711.909,46
1610,843748,24.60,76.280,98743,217.164,711.693,46
1611,844271,24.61,76.298,98751,216.543,710.444,46
1612,844794,24.60,76.298,98750,216.612,710.670,46
1613,845318,24.60,76.280,98749,216.681,710.895,46
1614,845841,24.60,76.280,98742,217.230,711.909,46
1615,846364,24.60,76.280,98742,216.750,711.120,46
1616,846887,24.61,76.316,98749,216.715,711.008,46
1617,847411,24.60,76.280,98748,216.750,711.120,46
1618,847934,24.60,76.280,98745,216.990,711.909,46
1619,848460,24.60,76.280,98749,216.681,710.895,46
1620,848984,24.60,76.280,98748,216.750,711.120,46
1621,849507,24.60,76.280,98749,216.681,710.106,46
1622,850030,24.61,76.298,98747,216.853,711.458,46
1623,850553,24.61,76.280,98755,216.200,709.317,46
1624,851077,24.61,76.298,98747,216.853,711.458,46
1625,851600,24.61,76.298,98751,216.543,712.820,46
1626,852123,24.60,76.280,98746,216.924,711.693,46
1627,852646,24.60,76.280,98746,216.924,711.693,46
1628,853170,24.61,76.298,98753,216.372,709.881,46
1629,853697,24.61,76.280,98745,216.990,711.909,46
1630,854220,24.60,76.280,98752,216.440,710.106,46
1631,854744,24.61,76.298,98747,216.853,712.247,46
1632,855267,24.61,76.298,98753,216.612,710.670,46
1633,855790,24.60,76.280,98745,216.990,711.909,46
1634,856313,24.60,76.280,98745,216.990,711.909,46
1635,856837,24.61,76.298,98750,216.612,712.247,46
1636,857360,24.60,76.280,98748,216.509,710.331,46
1637,857883,24.61,76.262,98756,216.092,708.962,46
1638,858406,24.60,76.280,98752,216.440,710.106,46
1639,858927,24.60,76.280,98748,216.750,711.120,46
1640,859450,24.61,76.298,98750,216.612,709.881,46
1641,859974,24.61,76.298,98748,216.786,711.242,46
1642,860497,24.61,76.298,98753,216.372,709.881,46
1643,861021,24.61,76.298,98750,216.612,710.670,46
1644,861544,24.61,76.298,98753,216.372,709.083,46
1645,862072,24.60,76.280,98751,216.509,711.909,46
1646,862596,24.61,76.298,98747,216.853,711.458,46
1647,863119,24.61,76.298,98744,217.093,712.247,46
1648,863642,24.60,76.280,98749,216.681,710.895,46
1649,864168,24.60,76.280,98748,216.750,711.120,46
1650,864692,24.60,76.280,98742,217.230,712.698,46
1651,865215,24.61,76.298,98748,216.786,711.242,46
1652,865738,24.61,76.298,98747,216.372,709.881,46
1653,866262,24.60,76.280,98751,216.509,710.331,46
1654,866785,24.60,76.280,98752,216.440,710.106,46
1655,867308,24.61,76.298,98753,216.372,710.670,46
1656,867832,24.61,76.298,98744,216.853,711.458,46
1657,868356,24.61,76.298,98753,216.372,709.881,46
1658,868879,24.60,76.280,98752,216.440,710.106,46
1659,869405,24.61,76.298,98750,216.612,710.670,46
1660,869928,24.61,76.298,98741,217.333,713.036,46
1661,870452,24.61,76.298,98747,216.853,713.036,46
1662,870975,24.62,76.316,98751,216.715,711.008,46
1663,871498,24.60,76.298,98748,216.786,711.242,46
1664,872022,24.61,76.298,98747,216.853,711.458,46
1665,872545,24.60,76.280,98752,216.440,710.895,46
1666,873068,24.61,76.298,98747,216.612,710.670,46
1667,873591,24.61,76.298,98747,216.853,711.458,46
1668,874115,24.61,76.298,98753,216.303,709.655,46
1669,874638,24.60,76.280,98749,216.681,710.895,46
1670,875165,24.60,76.280,98751,216.509,710.331,46
1671,875688,24.60,76.280,98757,216.026,708.745,46
1672,876212,24.61,76.298,98758,215.888,711.458,46
1673,876735,24.61,76.298,98750,216.612,710.670,46
1674,877258,24.60,76.280,98745,216.990,711.909,46
1675,877782,24.61,76.298,98753,216.372,709.881,46
1676,878305,24.59,76.262,98750,216.575,710.548,46
1677,878828,24.60,76.280,98752,216.440,710.106,46
1678,879351,24.60,76.280,98752,216.440,710.106,46
1679,879875,24.61,76.298,98753,216.303,709.655,45
1680,880401,24.60,76.280,98757,216.026,708.745,46
1681,880924,24.61,76.298,98748,216.786,711.242,46
1682,881447,24.62,76.316,98758,215.925,710.791,46
1683,881971,24.61,76.298,98747,216.853,711.458,46
1684,882494,24.61,76.298,98758,215.888,708.294,46
1685,883017,24.60,76.280,98746,216.924,711.693,46
1686,883540,24.61,76.298,98747,217.093,712.247,46
1687,884065,24.61,76.298,98753,216.372,709.881,46
1688,884588,24.60,76.280,98746,216.924,711.693,46
1689,885111,24.61,76.298,98750,216.612,710.670,46
1690,885638,24.60,76.298,98753,216.372,709.881,46
1691,886161,24.60,76.280,98748,216.750,711.120,46
1692,886684,24.62,76.316,98751,216.475,710.219,46
1693,887207,24.60,76.280,98751,216.509,710.331,46
1694,887731,24.60,76.280,98752,216.440,710.106,46
1695,888254,24.61,76.298,98751,216.543,710.444,46
1696,888777,24.61,76.298,98747,216.853,709.881,46
1697,889300,24.61,76.298,98753,216.372,709.881,46
1698,889824,24.62,76.298,98747,216.853,711.458,46
1699,890347,24.61,76.298,98753,216.372,709.881,46
1700,890873,24.61,76.298,98753,216.372,709.881,46
1701,891397,24.60,76.280,98749,216.681,710.895,46
1702,891920,24.61,76.298,98753,216.372,711.458,46
1703,892443,24.61,76.298,98753,216.543,710.444,46
1704,892966,24.61,76.298,98747,216.853,711.458,46
1705,893490,24.61,76.298,98753,216.372,709.881,46
1706,894013,24.62,76.316,98755,216.166,709.205,46
1707,894536,24.61,76.298,98747,216.853,711.458,46
1708,895058,24.60,76.280,98745,216.990,711.909,46
1709,895582,24.62,76.298,98748,216.786,711.242,46
1710,896108,24.61,76.298,98753,216.372,708.294,46
1711,896631,24.62,76.316,98754,216.232,709.421,46
1712,897155,24.62,76.298,98751,216.543,710.444,46
1713,897677,24.61,76.298,98753,216.372,709.881,46
1714,898200,24.61,76.298,98748,216.786,710.444,46
1715,898723,24.62,76.316,98751,216.715,711.008,46
1716,899247,24.61,76.298,98747,216.853,711.458,46
1717,899770,24.62,76.316,98760,215.751,707.843,46
1718,900292,24.60,76.280,98745,216.990,710.331,46
1719,900815,24.61,76.280,98745,216.990,711.909,46
1720,901342,24.60,76.280,98746,216.924,711.693,46
1721,901865,24.60,76.280,98752,216.440,711.693,46
1722,902388,24.61,76.298,98753,216.372,709.881,46
1723,902912,24.61,76.298,98753,216.372,709.881,46
1724,903435,24.61,76.298,98753,216.372,709.881,46
1725,903958,24.61,76.298,98753,216.372,710.670,46
1726,904481,24.61,76.298,98747,216.612,710.670,46
1727,905005,24.61,76.298,98751,216.543,710.444,46
1728,905528,24.61,76.298,98750,216.612,710.670,46
1729,906051,24.61,76.298,98750,216.612,710.670,46
1730,906577,24.61,76.298,98751,216.543,710.444,46
1731,907101,24.60,76.280,98752,216.440,710.106,46
1732,907624,24.61,76.298,98747,216.372,709.881,46
1733,908147,24.61,76.280,98751,216.509,710.331,46
1734,908670,24.60,76.280,98745,216.990,711.909,46
1735,909195,24.60,76.280,98751,216.509,711.909,46
1736,909718,24.59,76.262,98747,216.887,711.571,46
1737,910240,24.61,76.298,98753,216.372,709.881,46
1738,910764,24.60,76.280,98751,216.509,710.331,46
1739,911287,24.61,76.298,98747,216.853,711.458,46
1740,911813,24.61,76.280,98748,216.750,711.120,46
1741,912336,24.61,76.298,98747,216.853,711.458,46
1742,912860,24.62,76.316,98749,216.715,711.008,46
1743,913383,24.61,76.298,98753,216.372,709.881,46
1744,913906,24.61,76.298,98750,216.612,710.670,46
1745,914429,24.62,76.316,98751,216.475,710.219,46
1746,914953,24.60,76.280,98745,216.990,710.331,46
1747,915476,24.61,76.298,98753,216.372,709.881,46
1748,915999,24.61,76.298,98753,216.372,709.881,46
1749,916523,24.60,76.280,98751,216.509,710.331,46
1750,917050,24.61,76.298,98751,216.543,710.444,46
1751,917573,24.60,76.280,98745,216.990,711.909,46
1752,918096,24.60,76.280,98752,216.440,709.317,46
1753,918620,24.61,76.298,98755,216.129,709.083,46
1754,919143,24.60,76.280,98745,216.990,711.909,46
1755,919666,24.60,76.280,98751,216.509,710.331,46
1756,920189,24.61,76.298,98751,216.543,710.444,46
1757,920713,24.60,76.280,98745,216.990,711.909,46
1758,921236,24.60,76.298,98747,216.853,711.458,46
1759,921759,24.61,76.298,98753,216.853,711.458,46
1760,922286,24.61,76.298,98748,216.786,711.242,46
1761,922809,24.61,76.298,98751,216.543,710.444,46
1762,923333,24.61,76.298,98755,216.129,711.458,46
1763,923856,24.61,76.298,98750,216.612,710.670,46
1764,924380,24.61,76.298,98758,215.888,708.294,46
1765,924903,24.60,76.280,98757,216.026,708.745,46
1766,925426,24.61,76.298,98753,216.303,709.655,46
1767,925949,24.61,76.298,98753,216.303,709.655,46
1768,926473,24.61,76.298,98750,216.612,710.670,46
1769,926996,24.61,76.298,98742,216.543,710.444,46
1770,927522,24.61,76.298,98747,216.853,711.458,46
1771,928046,24.61,76.298,98748,216.786,711.242,46
1772,928569,24.62,76.316,98749,216.715,711.008,46
1773,929093,24.61,76.298,98747,216.853,711.458,46
1774,929616,24.61,76.298,98753,216.372,709.881,46
1775,930140,24.62,76.316,98752,216.406,710.791,46
1776,930663,24.61,76.298,98747,216.853,711.458,46
1777,931186,24.62,76.316,98749,216.715,711.008,46
1778,931709,24.63,76.334,98747,216.821,711.354,46
1779,932233,24.61,76.298,98748,216.786,711.242,46
1780,932759,24.62,76.316,98749,216.715,711.008,46
1781,933282,24.62,76.316,98749,216.715,711.008,46
1782,933806,24.62,76.316,98755,216.166,710.791,46
1783,934329,24.62,76.316,98754,216.232,709.421,46
1784,934852,24.62,76.316,98749,216.715,711.008,46
1785,935375,24.62,76.316,98740,217.439,713.383,46
1786,935899,24.62,76.316,98749,216.715,711.008,46
1787,936422,24.62,76.316,98751,215.751,707.843,46
1788,936945,24.62,76.316,98746,216.956,711.797,46
1789,937468,24.62,76.316,98757,216.715,711.008,46
1790,937996,24.62,76.316,98751,216.475,710.219,46
1791,938519,24.62,76.316,98749,216.715,711.008,46
1792,939042,24.63,76.334,98753,216.340,710.566,46
1793,939566,24.62,76.316,98749,216.715,711.008,46
1794,940089,24.63,76.316,98754,216.232,709.421,46
1795,940612,24.62,76.316,98749,216.715,711.008,46
1796,941135,24.61,76.298,98748,216.786,711.242,46
1797,941658,24.62,76.316,98749,216.715,711.008,46
1798,942181,24.62,76.316,98749,216.649,710.791,46
1799,942704,24.62,76.316,98751,216.475,710.219,46
1800,943230,24.62,76.316,98749,216.715,711.008,46
1801,943755,24.63,76.334,98753,216.340,709.777,46
1802,944278,24.61,76.298,98753,216.303,711.242,46
1803,944801,24.62,76.316,98749,217.199,712.594,46
1804,945325,24.61,76.298,98748,216.786,711.242,46
1805,945848,24.62,76.316,98749,216.715,711.008,46
1806,946371,24.61,76.298,98748,216.786,711.242,46
1807,946894,24.61,76.298,98748,217.267,712.820,46
1808,947418,24.62,76.298,98748,216.786,711.242,46
1809,947941,24.61,76.298,98750,216.612,711.458,46
1810,948467,24.63,76.334,98747,216.821,711.354,46
1811,948990,24.62,76.316,98749,216.715,711.008,46
1812,949514,24.62,76.316,98746,216.956,711.008,46
1813,950037,24.62,76.316,98752,216.166,709.205,46
1814,950560,24.63,76.334,98747,216.821,711.354,46
1815,951084,24.61,76.298,98750,216.612,710.670,46
1816,951608,24.62,76.316,98757,215.991,710.219,46
1817,952131,24.61,76.298,98753,216.303,709.655,46
1818,952654,24.62,76.298,98742,217.267,712.820,46
1819,953178,24.62,76.316,98752,216.406,711.580,46
1820,953704,24.61,76.316,98749,216.715,711.008,46
1821,954227,24.62,76.316,98749,216.715,711.008,46
1822,954750,24.62,76.316,98749,216.715,711.008,46
1823,955274,24.62,76.316,98751,216.232,709.421,46
1824,955797,24.61,76.316,98751,216.475,710.219,46
1825,956320,24.62,76.316,98754,216.232,709.421,46
1826,956844,24.62,76.316,98749,216.715,711.008,46
1827,957367,24.62,76.316,98749,216.715,711.008,46
1828,957890,24.62,76.316,98746,216.956,711.797,46
1829,958413,24.63,76.334,98753,216.340,708.988,46
1830,958941,24.61,76.280,98740,217.405,713.270,46
1831,959464,24.61,76.298,98747,216.853,711.458,46
1832,959987,24.62,76.316,98749,216.715,709.421,46
1833,960510,24.62,76.316,98751,216.232,709.421,46
1834,961034,24.63,76.316,98754,216.232,709.421,46
1835,961557,24.63,76.334,98750,216.580,710.566,46
1836,962080,24.62,76.316,98749,216.649,711.580,46
1837,962604,24.63,76.334,98750,216.580,710.566,46
1838,963127,24.63,76.334,98753,216.340,709.777,46
1839,963650,24.62,76.316,98749,216.649,710.791,46
1840,964176,24.62,76.316,98749,216.715,711.008,46
1841,964700,24.63,76.334,98753,216.340,709.777,46
1842,965223,24.62,76.316,98755,216.166,709.993,46
1843,965746,24.62,76.316,98749,216.649,710.791,46
1844,966269,24.62,76.316,98752,216.406,709.993,46
1845,966793,24.64,76.352,98752,216.443,710.115,46
1846,967317,24.62,76.316,98755,216.166,710.791,46
1847,967840,24.63,76.334,98750,216.099,708.988,46
1848,968364,24.63,76.298,98753,216.303,709.655,46
1849,968887,24.63,76.334,98750,216.580,710.566,46
1850,969413,24.63,76.334,98750,216.580,710.566,46
1851,969936,24.63,76.334,98750,216.580,710.566,46
1852,970460,24.62,76.316,98746,216.956,711.008,46
1853,970983,24.62,76.316,98752,216.166,709.205,46
1854,971506,24.63,76.334,98757,216.028,708.754,46
1855,972029,24.63,76.334,98750,216.580,710.566,46
1856,972553,24.62,76.316,98749,216.649,708.416,46
1857,973076,24.62,76.316,98751,216.232,709.421,46
1858,973599,24.63,76.316,98749,216.715,711.008,46
1859,974123,24.62,76.316,98749,216.715,711.008,46
1860,974649,24.62,76.316,98749,216.715,711.008,46
1861,975172,24.62,76.316,98749,216.649,710.791,46
1862,975695,24.63,76.334,98750,216.580,710.566,46
1863,976219,24.62,76.316,98749,216.232,709.421,46
1864,976742,24.63,76.334,98750,216.580,710.566,46
1865,977265,24.63,76.334,98750,216.580,710.566,46
1866,977788,24.63,76.334,98744,217.064,710.566,46
1867,978312,24.62,76.316,98754,216.232,709.421,46
1868,978835,24.62,76.316,98749,216.649,710.791,46
1869,979358,24.63,76.334,98750,216.580,710.566,46
1870,979885,24.62,76.316,98755,216.166,709.205,46
1871,980408,24.62,76.316,98755,216.166,709.205,46
1872,980931,24.63,76.334,98750,216.580,709.777,46
1873,981454,24.63,76.334,98750,216.340,709.777,46
1874,981978,24.62,76.316,98746,216.956,711.797,46
1875,982501,24.63,76.334,98750,216.580,710.566,46
1876,983024,24.62,76.316,98751,216.475,711.008,46
1877,983547,24.63,76.334,98753,216.340,709.777,46
1878,984071,24.63,76.316,98749,216.649,710.791,46
1879,984594,24.62,76.316,98749,216.715,711.008,46
1880,985120,24.62,76.316,98755,216.166,709.205,46
1881,985644,24.62,76.316,98749,216.715,711.008,46
1882,986167,24.62,76.316,98749,216.715,711.008,46
1883,986690,24.63,76.334,98750,216.099,708.988,46
1884,987213,24.62,76.334,98753,216.340,709.777,46
1885,987737,24.63,76.334,98754,216.269,709.543,46
1886,988260,24.63,76.334,98750,216.580,709.777,46
1887,988784,24.63,76.334,98750,216.099,708.988,46
1888,989307,24.63,76.316,98749,216.649,710.791,46
1889,989836,24.62,76.316,98749,216.649,710.791,46
1890,990362,24.63,76.334,98753,216.340,709.777,46
1891,990885,24.62,76.316,98755,216.166,709.205,46
1892,991409,24.63,76.316,98749,216.715,711.008,46
1893,991932,24.63,76.334,98750,216.580,710.566,46
1894,992455,24.62,76.316,98755,216.166,710.791,46
1895,992978,24.63,76.334,98750,216.580,710.566,46
1896,993502,24.63,76.334,98750,216.580,710.566,46
1897,994026,24.63,76.334,98750,216.580,710.566,46
1898,994549,24.63,76.334,98747,216.821,710.566,46
1899,995073,24.64,76.352,98752,216.443,710.115,46
1900,995599,24.63,76.334,98750,216.580,710.566,46
1901,996122,24.65,76.370,98748,216.789,711.250,46
1902,996645,24.65,76.334,98754,216.269,709.543,46
1903,997169,24.63,76.334,98757,216.028,708.754,46
1904,997692,24.63,76.334,98750,216.580,710.566,46
1905,998215,24.63,76.334,98753,216.099,708.988,46
1906,998738,24.62,76.316,98754,216.232,709.421,46
1907,999263,24.63,76.334,98754,216.269,709.543,46
1908,999786,24.63,76.334,98761,215.616,710.566,46
1909,1000309,24.63,76.334,98753,216.340,709.777,46
1910,1000836,24.62,76.316,98746,216.956,709.421,46
1911,1001359,24.62,76.316,98749,216.715,711.008,46
1912,1001882,24.62,76.334,98744,217.064,712.152,46
1913,1002405,24.63,76.334,98753,216.340,709.777,46
1914,1002929,24.63,76.334,98756,216.099,710.566,46
1915,1003453,24.63,76.334,98750,216.580,710.566,46
1916,1003976,24.63,76.334,98753,216.340,709.777,46
1917,1004499,24.63,76.334,98753,216.340,709.777,46
1918,1005023,24.64,76.352,98752,216.443,709.326,46
1919,1005546,24.64,76.352,98752,216.443,710.115,46
1920,1006072,24.62,76.316,98754,216.232,711.008,46
1921,1006596,24.63,76.334,98750,216.580,710.566,46
1922,1007119,24.63,76.334,98750,216.580,710.566,46
1923,1007643,24.62,76.316,98743,217.199,712.594,46
1924,1008166,24.62,76.316,98755,216.166,710.791,46
1925,1008690,24.63,76.334,98754,216.269,709.543,46
1926,1009213,24.64,76.334,98750,216.580,710.566,46
1927,1009736,24.63,76.334,98744,217.064,712.152,46
1928,1010259,24.63,76.334,98753,216.340,709.777,46
1929,1010783,24.62,76.316,98755,216.166,709.205,46
1930,1011310,24.62,76.316,98755,216.166,710.791,46
1931,1011833,24.62,76.316,98749,216.649,710.791,46
1932,1012357,24.62,76.298,98748,216.786,711.242,46
1933,1012880,24.62,76.316,98749,216.715,711.008,46
1934,1013403,24.62,76.316,98752,216.406,709.993,46
1935,1013926,24.63,76.334,98750,216.580,710.566,46
1936,1014450,24.62,76.316,98744,217.130,712.369,46
1937,1014973,24.63,76.334,98750,216.580,708.988,46
1938,1015497,24.63,76.334,98747,216.580,710.566,46
1939,1016020,24.63,76.334,98750,216.580,710.566,46
1940,1016547,24.63,76.334,98748,216.752,710.340,46
1941,1017070,24.63,76.334,98756,216.099,708.988,46
1942,1017593,24.62,76.316,98749,216.715,711.008,46
1943,1018117,24.62,76.316,98755,216.166,709.205,46
1944,1018640,24.62,76.316,98754,216.232,710.219,46
1945,1019163,24.62,76.316,98749,216.715,711.008,46
1946,1019686,24.62,76.316,98749,216.715,711.008,46
1947,1020210,24.62,76.316,98752,216.406,709.993,46
1948,1020733,24.62,76.316,98752,216.406,711.580,46
1949,1021256,24.63,76.334,98750,216.580,710.566,46
1950,1021783,24.62,76.316,98755,216.166,710.791,46
1951,1022306,24.63,76.334,98750,216.580,710.566,46
1952,1022829,24.63,76.316,98749,216.649,710.791,46
1953,1023352,24.63,76.334,98744,217.064,712.152,46
1954,1023876,24.62,76.316,98749,216.649,710.791,46
1955,1024398,24.62,76.316,98749,216.232,709.421,46
1956,1024921,24.62,76.316,98749,216.715,711.008,46
1957,1025444,24.62,76.316,98751,216.475,710.219,46
1958,1025968,24.61,76.298,98756,216.062,708.866,46
1959,1026491,24.61,76.298,98751,216.543,710.444,46
1960,1027016,24.62,76.316,98746,216.956,711.797,46
1961,1027539,24.62,76.316,98749,216.715,709.421,46
1962,1028063,24.62,76.316,98754,216.232,709.421,46
1963,1028586,24.62,76.316,98749,216.715,711.008,46
1964,1029109,24.62,76.316,98749,216.715,711.008,46
1965,1029633,24.62,76.316,98754,216.232,711.008,46
1966,1030156,24.62,76.316,98749,216.715,711.008,46
1967,1030679,24.63,76.334,98750,216.580,710.566,46
1968,1031202,24.62,76.316,98754,216.232,709.421,46
1969,1031727,24.63,76.334,98750,216.580,710.566,46
1970,1032253,24.62,76.316,98749,216.649,710.791,46
1971,1032776,24.63,76.334,98753,216.340,709.777,46
1972,1033299,24.63,76.334,98750,216.580,710.566,46
1973,1033823,24.62,76.316,98752,216.406,709.993,46
1974,1034346,24.63,76.334,98744,217.064,712.152,46
1975,1034869,24.62,76.316,98751,216.475,711.797,46
1976,1035393,24.63,76.334,98744,216.821,711.354,46
1977,1035916,24.63,76.334,98753,216.340,709.777,46
1978,1036439,24.63,76.334,98750,216.580,710.566,46
1979,1036965,24.62,76.316,98755,216.166,709.205,46
1980,1037489,24.62,76.334,98759,215.856,708.190,46
1981,1038012,24.62,76.316,98746,216.890,711.580,46
1982,1038535,24.63,76.334,98750,216.580,709.777,46
1983,1039058,24.63,76.334,98744,217.064,712.152,46
1984,1039582,24.63,76.334,98750,216.580,710.566,46
1985,1040105,24.63,76.334,98750,216.580,710.566,46
1986,1040628,24.62,76.316,98749,216.715,711.008,46
1987,1041152,24.63,76.334,98756,216.099,708.988,46
1988,1041675,24.62,76.316,98752,216.406,709.993,46
1989,1042201,24.61,76.298,98748,216.786,711.242,46
1990,1042725,24.63,76.334,98750,216.580,710.566,46
1991,1043249,24.62,76.316,98758,215.925,708.416,46
1992,1043772,24.62,76.316,98749,216.649,710.791,46
1993,1044295,24.63,76.334,98761,215.616,707.401,46
1994,1044818,24.63,76.334,98750,216.580,710.566,46
1995,1045342,24.63,76.334,98751,216.512,710.340,46
1996,1045865,24.62,76.316,98754,216.475,710.219,46
1997,1046388,24.62,76.316,98757,215.991,708.632,46
1998,1046912,24.63,76.334,98750,216.580,711.354,46
1999,1047438,24.63,76.334,98750,216.580,710.566,46
2000,1047962,24.62,76.316,98746,216.956,711.797,46
2001,1048485,24.62,76.316,98746,216.890,710.791,46
2002,1049009,24.63,76.334,98750,217.064,712.152,46
2003,1049532,24.62,76.316,98749,216.649,710.791,46
2004,1050055,24.62,76.316,98749,216.649,710.791,46
2005,1050578,24.63,76.334,98750,216.580,709.777,46
2006,1051102,24.62,76.316,98749,216.715,711.008,46
2007,1051625,24.62,76.316,98752,216.406,709.993,46
2008,1052148,24.63,76.334,98748,216.752,711.129,46
2009,1052675,24.63,76.334,98756,216.099,708.988,46
2010,1053199,24.62,76.316,98752,216.406,709.993,46
2011,1053722,24.62,76.316,98755,216.166,709.205,46
2012,1054245,24.63,76.334,98750,216.340,709.777,46
2013,1054769,24.62,76.316,98749,216.715,711.008,46
2014,1055292,24.62,76.316,98752,216.406,709.993,46
2015,1055815,24.62,76.316,98754,216.232,709.421,46
2016,1056338,24.62,76.316,98758,215.925,708.416,46
2017,1056862,24.62,76.316,98749,216.649,710.791,46
2018,1057385,24.63,76.334,98750,216.340,709.777,46
2019,1057911,24.63,76.334,98750,216.580,710.566,46
2020,1058435,24.62,76.316,98749,216.715,711.008,46
2021,1058958,24.62,76.316,98754,216.232,709.421,46
2022,1059481,24.63,76.334,98750,216.580,710.566,46
2023,1060004,24.63,76.334,98750,216.580,710.566,46
2024,1060528,24.63,76.334,98750,216.580,710.566,46
2025,1061051,24.63,76.334,98748,216.752,708.754,46
2026,1061574,24.62,76.316,98749,216.715,711.008,46
2027,1062097,24.63,76.316,98746,216.890,711.580,46
2028,1062621,24.62,76.316,98751,216.715,711.008,46
2029,1063157,24.63,76.334,98753,216.340,709.777,46
2030,1063681,24.63,76.334,98750,216.580,710.566,46
2031,1064204,24.62,76.316,98754,216.232,711.008,46
2032,1064727,24.63,76.334,98751,216.993,711.918,46
2033,1065250,24.63,76.316,98761,215.685,707.627,46
2034,1065774,24.62,76.316,98749,216.715,711.008,46
2035,1066297,24.63,76.334,98747,216.821,711.354,46
2036,1066820,24.61,76.298,98748,216.786,711.242,47
2037,1067343,24.62,76.334,98751,216.512,710.340,46
2038,1067870,24.63,76.334,98747,216.580,710.566,46
2039,1068393,24.63,76.334,98750,216.580,710.566,46
2040,1068916,24.62,76.316,98746,216.890,711.580,46
2041,1069440,24.63,76.334,98744,217.064,710.566,46
2042,1069963,24.62,76.316,98749,216.649,710.791,46
2043,1070486,24.63,76.334,98750,216.580,710.566,46
2044,1071009,24.63,76.334,98750,216.580,710.566,46
2045,1071533,24.63,76.334,98747,216.821,710.566,46
2046,1072057,24.62,76.316,98754,216.232,709.421,46
2047,1072580,24.63,76.334,98750,216.580,710.566,46
2048,1073106,24.63,76.334,98750,216.580,710.566,46
2049,1073630,24.63,76.334,98748,216.752,711.129,46
2050,1074153,24.63,76.334,98744,217.064,712.152,46
2051,1074676,24.63,76.334,98750,216.580,710.566,46
2052,1075200,24.62,76.316,98749,216.715,711.008,46
2053,1075723,24.63,76.334,98748,216.752,711.129,46
